beer_id,username,date,text,look,smell,taste,feel,overall,score
47606,broken22,2011-01-28,   This is the first airdale beer I have had. It was a special event at a local watering hole that had this darkness paired up with bacon chocolate donuts. I got there early to make sure that I got a glass of this stuff. Now let's review this brew. This beer is dark. It looks like motor oil coming out of the ground. A nice thick creamy head formed on the pour. The head died down pretty quickly offering up the deliciousness bubbling below. Even though the head died down it never fully left. It just knew its place was out of the way and towards the rim of the glass.This beer has that sweet smell only a nice strong dark beer has. I imagine this is also because of the higher alcohol content. This beer has a crisp bitter finish that grabs your throat. I was actually quite surprised at the sharpness the flavor had on first sip. This is definitely not a beer for those that don't really enjoy dark beers. Since this beer was on cask the carbonation was perfect. It was perfect in that there was not a lot of it. While the description of this beer says that there is coffee and cocoa nibs in this thing they are not as pronounced as other beers I have had stating the same contents. I was first kind of bummed about that but then warmed up to the idea that they just bucked my expectations of what a beer made with coffee and cocoa nibs should taste like. Their idea is more in the bitter realms. Overall this was a good beer. While not my favorite I still really enjoyed it. I said earlier that this is not a beer for those that don't normally drink dark beers. Case and point my friend that accompanied me ended up giving me his beer to finish after only the first sip. I was only too happy to help him out. This beer was going fast and it did pair well with the bacon chocolate donuts.  ,4,3.5,4,3.5,4,3.83
47606,srandycarter,2010-05-20,"   A - Near black 1/4 inch tan head. Tight bubble cling lace. S - Chocolate/cocoa mostly with some coffee element in there. T - Taste matches smell, though much lighter than smell would imply. M - Creamy, low carb, good balance, lighter body. D - A very easy to drink beer, especially considering the apparent ABV.  ",3.5,3.5,3.5,3.5,4,3.6
47606,Dijeriduster,2009-12-02,"   Surprising that this is scoring so low here?? A - Very dark brown to black with solid thick head. Lacing present as well. S - Nice and dark with lots of the roasted grains coming thru. Some hops present but you can tell already its the grains staring here. T - Quite good. Some RIS's can be syrupy and is anything but with a nice full profile holding up the grains. A hint of booze is also present - true to style. M - Great, nice and smooth so you can taste the full profile. D - Pretty good for an RIS. I wouldn't sit down over a pint of Rasputins or Stone RIS without first warming the palate on a ""smaller"" beer - but the Airdale holds up well and is wonderful paired with food...  ",4,4,4.5,4.5,4,4.25
125646,Dduquette,2017-04-17,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,brookline,2017-04-16,  ,4.5,4.75,4.25,5,4.5,4.51
125646,bub0316,2017-04-15,  ,5,5,5,5,5,5
191226,cjgator3,2016-06-16,"   12oz bottle poured into a snifter. The aroma reminds is citrusy but comes across as unnatural. The best I can describe the nose is orange or grapefruit dish soap. The taste is disappointing as well. In fact, there is something in the taste that is bitter and medicinal that is extremely off-putting to me and I am having a hard time finishing the bottle. I drank it all but it got more difficult with each sip and it was darn near a drain pour. Overall, this is not something I will purchase again.  ",3,2.5,1,2.75,1,1.66
191226,wise456,2016-06-12,  ,3.75,4,2.5,3.5,3,3.14
191226,hophugger,2016-06-03,"   A nice flavored belgian beer with a light color, decent head and aroma. Flavor is very nice bllod orange and I even get the feel of the peel on my lips at the end. A touch soapy, but a nice very refreshing beer for the summer...........or anytime !!  ",3,3.25,3.75,4,3.5,3.56
191226,CTHomer,2016-06-02,"   A: somewhat hazy; deep gold in color; 1 finger white head that receded quickly to nothing; no lacing; S: somewhat skunky with some blood orange behind it; T; coriander and blood orange from start to finish; combination doesn't really work for me; very little bitterness; M: medium bodied; lightly carbonated; O: I love blood oranges, but this isn't worth it;  ",3,2.75,3,2.75,3,2.92
191226,VeganUndead,2016-05-29,  ,3.25,3.5,3,2.75,3,3.11
191226,Zylod,2016-05-14,"   Nice and golden with a bit of head. Smells like...a creamsavers orange...which well..i like those so...good for me....taste follows up...Heavy front kick of orange and bitter going out, not bad..some bubbles in the body. Not bad at all, it's basically what it claims to be. If it's not your taste you prolly will not like it, if it is you will. I like it.  ",3.75,3.75,3.5,3.5,3.5,3.58
369858,Bshaw22,2018-09-24,  ,,,,,,4.06
369858,Hopheadjeffery,2018-09-12,"   Tasted in a tall tulip from draft at 1840 Brewing Company on September 7, 2018. Munich Helles is one of our favorite styles of light lager. Incredibly crisp and balanced, it is the perfect end of Summer crusher. Expect bright malt, hop and yeast flavors in this unfiltered lager.  ",,,,,,3.92
367068,dcscientist,2018-08-27,"   Saisons can encompass a wide variety of flavors, and this one is very piney. It's clear, not hazy, and you don't get a lot of the esters coming out, but you definitely get the dry finish it promises. If you like this style of saison, you'll really enjoy this beer.  ",,,,,,4
358478,JamieDuncan,2018-07-17,  ,,,,,,3.94
248397,Buck89,2016-09-11,"   Batch no. 5 on the bottle, purchased in July. Nice looking beer. Lightly hazy medium-amber color with a one-finger white head that settled quickly into a wispy lacy cap. The nose was complex and showed orange, pine, oak, and some leathery funk. The taste was funky through and through with a leathery dry mustiness. Underneath and quite present were the hoppy IPA notes I expected, as described in the aroma. The oak became prominent near the finish and left a lasting impression. Very dry and somewhat warm but not boozy. Much more of a hoppy Brett beer than an IIPA. Very interesting.  ",,,,,,4.05
308684,The_Kriek_Freak,2017-11-05,"   A slightly hazy yellow IPA, with not as much mango as you would expect given the inclusion of mango. Some mild dank notes but overall a very straightforward IPA. Nice mouthfeel with little carbonation and a smooth, creamy coating of the tongue.  ",,,,,,3.77
191226,madelf66,2016-05-10,  ,2.75,3.5,3,3,3,3.11
191226,puboflyons,2016-05-08,"   From the 12 fl. oz. bottle with an expiration date of 08-31-16. Sampled on May 8, 2016. The pour is straw yellow with a modest, white foamy head. Some haze. On the nose there is toasted bread, Pilsener malts, grass, hay, wheat flakes, and a dash of orange. The body is light to medium. The orange is much more forward and sweet in the taste than in the aroma. It is ore like an orange cream. The wheat and grassy hop characters take second placed to the orange zest. Some light allspice. Mild bitterness to finish  ",3.25,3.5,3.75,3,3.75,3.59
191226,alcohline_trip,2016-05-06,  ,3.5,3.5,3.75,3.75,3.5,3.63
191226,JMS1512,2016-04-28,  ,3.75,4,4,3.75,3.75,3.91
191226,Trosevear,2016-04-26,"   L: Has a hazy yellow colour to it with a slight amount of orange to it, big poof head with that leaves some really nice lacing down the side. S: Sweet and tangy orange has almost no hop smell to it at all. T: Tangy orange with no bitterness to it, has a definite blood orange taste to it. F: a regular amount of carbonation on the younger which makes the beer taste better in my opinion. O: a really good beer, could slam back a lot of these fast on the deck on a hot day.  ",4,4.25,4.25,4.5,4.25,4.26
191226,Slatetank,2016-03-09,   I tried this from the bottle in a tumbler The color is light golden amber with practically no head with a ring of bubbles. The smell has a tangy fruity scent with slight fruity yeast ester with subtle wheat smell. The feel has medium tanginess with moderately low carbonation with slight sweetness with light spice and toasted texture with semi-dry finish. The taste has mild fruity flavor with gentle citrus tanginess with slight coriander peppery and light malt sweetness with subtle yeast flavor to augment the toasted wheat in the flavor with blood orange mild in general. This is a decent wheat beer with orange milder than expected it has some Belgian yeast character but that is mild too if that is what is supposed to be Belgian style about it  ,3,3.25,3.5,3.25,3.5,3.39
191226,drummerdwzp,2016-03-08,  ,4,4,4,4,4,4
191226,DinoBlueShoes,2016-03-08,  ,3.5,3.5,3.5,3.25,3.5,3.48
191226,biboergosum,2016-02-29,"   12oz bottle - a witbier, sure, until the 'natural flavors added' bit in the ingredients list. This beer pours a hazy, medium golden yellow colour, with three fingers of puffy, finely foamy, and mildly creamy bone-white head, which leaves some streaky welding arc lace around the glass as it quickly sinks out of sight. It smells of sharp orange flesh and peel, grainy, semi-sweet wheat malt, rather sugary coriander, a touch of earthy yeast, and a faint leafy and floral hop bitterness. The taste is bready and doughy pale and wheat malt, a sturdy fleshy orange fruitiness, still saccharine coriander spice notes, battened-down yeast, and more tame floral and weedy hoppiness. The carbonation is fairly active in its coddling and enveloping frothiness, the body a decent middleweight, and mostly smooth, with a small airy creaminess arising as things warm up a tad. It finishes well off-dry, the still heady mixed malt contending with the equally lingering sugared spice thing to see who can make me scrape my tongue first. Overall, a simple and plain version of the style, one that seems at times overburdened by the aforementioned 'natural' flavouring, which must have been some sort of sweetened orange concentrate. Good, if you like your alco-pops, but for fans of the expected subtly of the style, this one will not please.  ",3.75,3.5,3.25,3.75,3.25,3.39
178983,azdenverdanimal,2015-07-01,   Yum yum in my tum tum!!,5,5,5,4.75,5,4.98
47606,magictrokini,2009-09-10,"   Tap @ Toronado SD. Poured black with a ring of tan bubbles. Not much lacing. Weak aroma of toasted malt, dark chocolate, cocoa, and earthy hops. Loose mouthfeel, especially for the style. Watered-down coffee and dark chocolate flavors. Some roasted malt, but it leaned into the burnt cereal grain variety. The hop bitterness was lost in the coffee. When I had this, I initially thought it was a regular stout. If it WAS an American Stout, it would be decent. However, as a RIS, its not even close.  ",3.5,3.5,3,2.5,3,3.1
47606,jgap,2009-07-08,"   At Coronado Brewery (it was a tough call not to get a Coronado brew but I had a bunch earlier in the week so that I could try this one and not feel like I was missing out on some Islander or Mermaid and they were out of Idiot). Sorry, I thougt the explanation was warranted... Poured black with a nice, grey lace. Smell is a mixture of coffee, chocolate, and a hint of some dark fruits. Taste is a slight coca up front fading to a coffee/hoppy bitterness that lingers for a time before turning to a hint of dark, ripe fruit. A hint of alcohol is in the finish but the aftertaste trails off quickly. Mouthfeel is a on the lighter side of medium with a good amount of carbonation but not too much (I like thick stouts, however). Pretty good beer for a young brewery- worth a try  ",3,3.5,4,3.5,4,3.77
47606,seaoflament,2009-04-08,"   Had some of this on tap last night at La Bella, thanks Danny. After having their Homecoming Porter, which is quite good, I wanted to try their imperial stout. Very good presentation, dark with about a half inch of fluffy foam. The head has some great retention as well. A little too cold at first and couldn't pick up much aroma so I let it warm up for a couple of minutes. After I revisited the beer I picked up some chocolate and espresso notes right away. Then some roasted barley come through and roasted malts but I didn't find too much complexity in the aroma. Later on I started to detect a sort of grainy aroma in the background. The taste was a little better than the aroma. With the first sip I got some roasted malts and chocolate malts upfront followed closely by some chocolate covered raisins, fruity and dark malts in the middle, and espresso in the finish. Good but not much to stand out from the pack. Low carbonation and the body felt a tad thin in the end. The alcohol was well hidden though. Didn't impress me as much as their Homecoming Porter but would still like to revisit this one.  ",4.5,3,3.5,3.5,4,3.54
47630,probert,2014-09-12,  ,,,,,,3.75
